,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
GHIGLIONE,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,6.0,5.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
CASSATA,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,7.5,0.0,6.0,5.5,9.5,4.5,5.0,5.5,0.0,0.0,6.0,7.0,0.0,5.0,5.5,5.5,3.5,0.0,5.5,0.0,0.0,0.0,10.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0
ARDAIZ,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAVILLI,0.0,7.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALMONTE,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAGLIARDINI,0.0,5.5,5.5,0.0,0.0,6.0,0.0,0.0,0.0,13.5,4.5,6.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,5.5,0.0,14.0,5.5,6.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0
NAINGGOLAN,0.0,10.0,6.0,6.0,6.0,6.5,6.0,6.0,0.0,9.5,0.0,6.5,0.0,0.0,0.0,6.0,0.0,6.0,5.5,5.5,5.0,7.5,10.0,7.0,8.0,0.0,0.0,6.0,6.5,5.5,10.0,5.5,10.0,6.0,6.5,4.5,10.0,0.0
CANDREVA,0.0,9.5,6.5,6.5,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0,0.0,0.0
MURGIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,6.0,0.0,6.0,6.0,5.5,0.0,6.0,5.5,6.0,8.5,5.5,6.0,7.0,0.0
CAICEDO,0.0,0.0,0.0,10.0,5.0,0.0,5.5,0.0,5.5,7.5,0.0,0.0,6.0,5.0,5.5,0.0,5.5,0.0,0.0,0.0,9.5,10.0,5.0,10.0,10.0,0.0,6.0,6.0,5.5,6.0,6.0,9.5,13.5,7.0,6.0,0.0,0.0,0.0
VERDI,0.0,5.0,0.0,10.0,7.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,9.5,5.5,5.5,7.5,0.0,5.5,6.0,11.0,5.5,0.0,0.0,0.0,6.0,5.0,5.5,0.0,5.0,0.0
OUNAS,0.0,6.5,5.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.5,0.0,10.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.5,5.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MARCANO,0.0,5.5,0.0,4.5,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,5.5,0.0,6.0,5.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARSDORP,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.5,6.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTON,0.0,6.0,0.0,0.0,7.5,6.5,6.0,0.0,6.0,0.0,0.0,5.5,5.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIEIRA,0.0,-0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.5,0.0,0.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
LEMOS,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
DELL'ORCO,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,6.5,4.5,10.0,5.5,6.0,5.5,0.0,0.0,5.5,5.5,0.0,0.0,6.0,6.0,6.0,0.0
ZAZA,0.0,5.5,4.5,5.5,0.0,10.0,7.5,5.5,5.5,0.0,5.0,6.0,4.0,5.5,4.0,7.5,6.0,0.0,5.5,5.5,4.5,0.0,0.0,0.0,11.0,5.0,5.0,5.5,0.0,5.0,8.0,0.0,0.0,0.0,9.5,5.5,6.0,0.0
VIZEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALOSCHI,0.0,5.5,0.0,5.5,0.0,9.5,10.0,6.0,5.5,5.5,0.0,0.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,5.5,4.5,0.0,0.0,0.0,5.5,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
DJOUROU,0.0,5.0,6.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILICIC,0.0,0.0,5.0,6.0,5.5,0.0,5.0,17.5,8.0,5.0,9.5,4.0,0.0,0.0,5.5,1.5,5.5,17.0,6.0,7.5,6.5,10.0,7.5,5.5,10.5,6.5,10.0,6.0,15.0,6.5,6.0,7.0,0.0,6.0,6.5,10.0,6.0,0.0
SVANBERG,0.0,0.0,5.0,6.5,0.0,7.0,5.5,6.0,5.5,6.0,5.5,5.5,6.5,5.0,5.5,6.0,5.5,5.0,6.0,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,6.0,0.0
LERIS,0.0,0.0,0.0,5.5,4.5,5.0,5.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,6.0,0.0,5.0,6.0,6.0,5.0,7.5,0.0,5.0,5.0,5.0,5.5,6.0,5.0,0.0,5.5,6.5,0.0,0.0
CIOFANI D,0.0,0.0,5.5,0.0,6.0,6.0,6.5,13.5,5.5,5.0,5.0,6.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0,0.0,6.0,10.0,5.0,5.5,5.0,0.0,6.5,5.0,10.0,10.5,7.0,5.0,6.0,6.0,5.0,6.0,6.5,0.0
PEREIRA P,0.0,0.0,0.0,0.0,6.0,5.0,5.5,6.0,5.0,5.0,0.0,5.5,0.0,5.0,5.5,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,5.5,5.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0
BENATIA,0.0,0.0,6.5,0.0,6.0,0.0,0.0,5.5,0.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAKSIMOVIC,0.0,0.0,6.0,6.0,6.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,5.5,0.0,5.0,5.5,6.5,0.0,6.5,5.5,6.0,6.0,5.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUAN JESUS,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,6.5,6.0,9.5,5.0,5.5,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.5,4.5,0.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,6.5,0.0
DJURICIC,0.0,0.0,5.0,0.0,6.5,9.5,6.0,6.0,6.0,0.0,6.0,6.0,6.0,3.5,0.0,0.0,5.5,0.0,5.5,6.5,10.0,5.0,0.0,5.5,5.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.0,5.5,0.0
PARIGINI,0.0,0.0,0.0,5.5,5.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,6.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0
JOAO PEDRO,0.0,0.0,10.0,6.0,6.0,6.0,10.0,6.5,7.5,9.5,6.0,5.0,7.0,7.5,5.5,9.0,6.0,5.5,5.5,5.0,6.0,5.0,4.0,0.0,6.0,5.5,10.0,10.0,4.5,5.0,5.5,9.0,5.0,5.5,5.5,5.5,4.5,0.0
CALABRESI,0.0,0.0,0.0,6.5,5.0,6.0,6.0,9.5,4.5,6.5,4.5,5.5,4.5,0.0,6.0,6.5,5.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0
MBAYE,0.0,0.0,0.0,5.5,5.0,0.0,0.0,4.5,10.0,9.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,5.5,5.5,6.0,5.5,5.5,6.0,0.0,6.0,6.0,6.5,5.0,0.0,6.0,5.0,5.5,0.0
KREJCI,0.0,0.0,0.0,5.5,5.5,5.0,6.0,0.0,6.0,5.5,7.0,5.0,5.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,7.0,0.0,6.5,0.0,0.0,0.0
PELLISSIER,0.0,0.0,0.0,0.0,6.0,0.0,9.5,0.0,0.0,0.0,0.0,5.5,10.0,7.5,6.5,10.5,0.0,5.5,5.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,6.5,5.5,0.0
HANCKO,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDEIROS,0.0,0.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANDRO,0.0,0.0,0.0,6.0,0.0,6.0,5.5,6.0,6.0,4.5,0.0,-0.5,5.0,5.5,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.5,4.5,6.0,0.0,0.0,6.0,5.5,5.0,6.0,5.0,0.0,0.0,0.0
BORJA VALERO,0.0,0.0,0.0,-0.5,0.0,6.5,5.5,6.5,6.5,6.0,5.5,6.5,6.0,5.5,5.5,0.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,5.5,6.0,6.0,5.5,6.5,6.0,5.0,5.5,0.0,0.0,0.0
RUGANI,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,10.0,5.5,8.5,6.0,0.0,6.0,0.0,6.0,5.5,6.5,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,0.0
PATRIC,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.5,0.0,6.5,5.5,0.0,6.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,6.0,0.0,6.5,5.5,0.0,4.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
PEROTTI,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,9.0,9.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,9.5,0.0
BRIGNOLA,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
EDERA,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALOTI,0.0,0.0,0.0,6.0,5.5,5.5,5.5,6.5,5.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,10.0,5.5,5.5,4.5,5.0,5.5,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,5.5,0.0
TUMMINELLO,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAZ,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIGHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,0.0,10.0,6.0,0.0
MCHEDLIDZE,0.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
VLAHOVIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0
ARIAUDO,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.0,6.5,6.5,5.0,6.0,5.5,5.5,3.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.5,6.0,6.0,6.5,4.5,5.0,6.5,0.0
PERIN,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.5,0.0,0.0,4.5,7.0,0.0,3.0,0.0,0.0,7.5,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARZAGLI,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
MALCUIT,0.0,0.0,0.0,0.0,7.0,5.5,6.0,7.0,6.0,6.0,-0.5,6.0,0.0,0.0,6.5,0.0,0.0,7.0,6.5,6.5,0.0,0.0,5.5,6.5,4.5,6.0,6.0,6.0,5.0,0.0,0.0,6.0,6.5,0.0,6.5,8.0,5.0,0.0
RUIZ,0.0,0.0,0.0,0.0,7.0,6.0,0.0,10.0,6.5,5.5,10.5,0.0,10.0,0.0,6.5,6.0,5.0,6.5,7.5,4.5,0.0,5.5,6.0,6.5,6.5,0.0,0.0,8.0,5.5,5.0,6.0,5.5,6.0,6.0,5.5,15.0,7.5,0.0
PELLEGRINI LU,0.0,0.0,0.0,0.0,7.5,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.5,4.5,6.5,5.0,0.0,8.0,0.0,7.0,4.5,0.0,5.0,0.0,5.5,6.5,0.0,0.0
ZANIOLO,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.5,6.0,6.0,7.0,6.0,6.0,5.0,10.0,5.5,10.0,9.0,9.5,5.5,6.0,6.0,6.5,5.5,6.5,5.5,10.0,6.0,6.0,5.0,0.0,5.0,4.5,5.0,0.0,0.0
ADJAPONG,0.0,0.0,0.0,0.0,9.5,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATRI,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,6.0,0.0,6.0,5.0,-0.5,0.0,5.5,0.0,6.0,0.0,10.0,0.0,5.5,5.5,5.0,6.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0
DJIDJI,0.0,0.0,0.0,0.0,6.5,0.0,0.0,5.0,6.5,6.5,5.0,5.5,6.5,6.5,6.5,5.5,0.0,6.5,5.5,6.5,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANDREOLLI,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,5.5,5.5,0.0,4.5,5.0,0.0,0.0,5.0,0.0,0.0,6.5,0.0
LAURINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,6.5,6.0,6.0,5.5,0.0,6.0,5.5,4.5,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.5,0.0,5.0,0.0,0.0,0.0
VLOET,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUCCIARELLI,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
BERISHA V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAPATA C,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,5.5,5.5,5.5,6.0,6.5,6.5,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,0.0,5.5,0.0,0.0,0.0,0.0
MONCINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VENTURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROVEDEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,-0.5,6.0,4.5,4.5,5.0,3.0,0.5,3.0,5.0,4.0,2.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
GORI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
ROMERO C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,5.0,5.5,6.0,5.5,6.5,6.5,5.0,5.5,7.0,4.5,6.5,5.5,0.0,6.0,6.0,6.5,6.0,6.0,5.0,3.5,0.0,5.0,6.0,5.5,10.0,7.0,0.0,6.5,0.0
CORIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAGUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILINKOVIC-SAVIC V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BONIFAZI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.5,5.5,5.5,0.0,5.0,6.5,6.0,7.0,6.0,5.5,6.5,6.0,5.5,5.5,6.5,5.5,5.5,5.5,6.5,0.0,5.0,10.5,5.5,6.0,6.0,6.5,5.5,5.0,0.0
CESAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,4.5,0.0,9.0,5.5,5.0,4.5,5.0,7.0,6.5,0.0
JOAO MARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.5,0.0,6.0,6.5,5.5,6.5,5.0,6.5,6.5,5.5,5.5,5.5,6.0,6.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE SCIGLIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,6.5,6.5,6.0,6.0,7.5,5.5,6.5,6.0,5.5,0.0,6.5,6.5,6.0,5.5,0.0,0.0,0.0,6.0,6.0,5.5,0.0,0.0,0.0,5.5,0.0,6.0,0.0
MUSSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0,4.0,7.5,7.0,3.0,5.0,4.5,7.5,7.0,4.0,2.5,5.5,6.0,7.5,3.0,5.5,1.0,2.0,8.0,5.5,5.0,5.0,4.5,5.0,8.0,5.5,4.0,5.0,0.0
BALIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TER AVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,6.0,6.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,7.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
FLOCCARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-0.5,5.5,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,6.0,5.5,6.0,0.0,0.0,6.5,0.0,9.5,11.0,6.0,10.0,6.5,5.5,6.0,0.0
TANASIJEVIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUKAKU J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,0.0,5.5,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
