,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
WIDMER,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.5,6.5,6.5,6.0,6.5,6.0,6.5,6.0,6.0,4.5,5.0,5.0,0.0,5.5,6.0,0.0,0.0,0.0,0.0,5.5,6.0,8.0,6.0,6.5,8.0,6.0,0.0,6.0,6.5,0.0
BADU,0.0,6.0,6.0,9.5,10.5,6.0,6.0,6.0,6.0,6.5,5.5,10.5,5.5,5.0,0.0,7.0,5.5,5.5,5.0,5.0,6.5,5.0,6.0,0.0,5.5,10.0,5.5,6.0,0.0,6.5,0.0,6.0,6.5,7.5,5.0,6.0,6.0,6.5
BRUNO FERNANDES,5.5,5.5,5.0,5.0,0.0,0.0,6.0,6.5,5.5,6.0,5.0,0.0,6.0,5.5,4.5,6.5,7.5,5.0,5.5,7.5,6.0,6.0,0.0,5.5,0.0,6.5,5.0,9.5,6.0,10.0,0.0,5.0,6.5,6.5,7.0,0.0,6.0,7.0
ITURRA,4.5,5.0,5.5,6.0,5.0,0.0,5.0,0.0,4.0,0.0,6.0,6.0,4.5,4.5,5.5,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
KONE,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
DI NATALE,6.0,0.0,7.5,5.0,6.5,10.0,5.0,6.5,0.0,5.5,0.0,6.0,7.5,5.0,5.0,6.5,0.0,5.5,5.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.5
THEREAU,5.5,5.5,0.0,7.5,5.5,5.5,10.0,6.0,9.5,6.0,5.0,7.5,14.0,6.0,6.0,0.0,10.0,5.5,5.5,8.5,6.0,0.0,5.5,5.5,6.0,10.0,4.0,6.0,7.5,10.5,5.5,6.5,10.0,10.0,5.0,5.5,3.5,10.5
ZAPATA D,4.5,6.5,9.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.0,6.0,5.5,9.5,5.5,5.0,4.0,6.0,0.0,7.0,10.0,8.0,5.5,5.5,10.0,4.5,0.0,10.0,5.5,5.5
COLANTUONO,5.5,6.0,5.0,5.5,7.0,6.5,6.5,6.5,5.0,5.5,6.5,7.0,6.5,5.0,5.0,6.0,7.0,5.0,4.5,5.0,6.0,6.0,6.0,5.0,5.0,6.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
RAFAEL,3.5,3.0,0.0,5.0,4.0,5.5,4.0,1.5,0.0,8.0,4.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
MARQUEZ,5.0,5.5,6.5,0.0,0.0,0.0,5.5,5.0,3.0,5.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
MORAS,5.0,5.5,6.5,6.5,7.0,8.0,6.0,5.5,6.0,6.0,5.5,5.5,8.5,5.5,6.0,5.5,6.0,6.5,5.5,6.5,6.5,5.0,6.0,5.0,4.5,0.0,5.0,0.0,5.5,0.0,0.0,5.5,0.0,6.5,5.5,0.0,0.0,6.5
PISANO E,5.5,5.0,10.0,5.5,5.5,9.5,5.5,5.5,5.0,4.5,4.5,4.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,6.0,5.5,6.5,9.5,5.0,6.5,5.5,5.5,9.5,4.5,7.0,6.0,5.0,6.5,6.0,6.5,6.0,9.5,6.0
SOUPRAYEN,6.0,6.0,5.5,6.0,6.0,5.5,6.0,4.5,4.5,6.5,5.5,0.0,5.5,6.0,0.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,6.0
ROMULO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,6.0,7.5,0.0
GRECO,5.5,5.5,6.0,6.5,6.0,5.5,5.5,5.0,5.0,5.5,5.5,4.5,6.0,0.0,6.5,5.5,5.0,0.0,5.5,5.5,5.0,0.0,0.0,9.5,0.0,0.0,0.0,6.5,0.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,0.0,5.5
HALLFREDSSON,6.0,0.0,0.0,0.0,5.5,6.5,5.5,4.5,0.0,5.5,5.0,6.0,5.5,5.0,0.0,5.5,4.5,5.5,6.0,6.0,0.0,6.0,0.0,6.5,5.0,0.0,0.0,6.0,5.5,0.0,6.0,6.5,0.0,5.0,5.5,6.0,0.0,8.5
JANKOVIC,5.5,5.0,4.0,0.0,6.0,5.5,0.0,0.0,6.0,0.0,5.0,4.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,10.0
SALA,5.0,5.5,5.0,6.0,5.0,5.5,5.5,6.0,5.0,5.5,6.0,0.0,0.0,6.0,6.0,5.5,0.0,5.5,6.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,6.0
PAZZINI,5.5,0.0,6.0,6.0,0.0,0.0,9.5,5.0,0.0,5.5,4.5,5.0,5.0,0.0,0.0,6.0,5.5,5.5,10.0,9.5,5.0,10.0,6.0,5.5,9.5,4.5,0.0,6.0,4.5,6.5,6.0,7.5,5.5,9.5,0.0,0.0,6.5,0.0
SILIGARDI,0.0,6.0,0.0,5.0,0.0,0.0,6.0,5.5,5.5,5.5,5.5,0.0,6.0,6.0,5.5,5.5,4.5,0.0,0.0,5.5,0.0,9.5,0.0,0.0,7.0,5.5,5.0,6.0,4.5,0.0,0.0,0.0,5.0,10.5,6.5,6.0,5.5,6.0
JUANITO GOMEZ,5.0,10.0,5.5,6.0,6.5,5.0,5.5,5.0,4.5,5.0,5.5,6.0,5.0,0.0,0.0,0.0,6.0,6.0,6.0,6.5,5.0,5.5,5.5,5.5,0.0,6.0,5.5,0.0,5.5,5.5,5.5,5.0,5.5,6.5,5.0,0.0,0.0,5.0
TONI,5.5,9.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.0,9.5,10.0,0.0,4.5,0.0,0.0,5.5,6.5,5.5,9.5,7.0,6.5,5.0,5.5,5.0,0.0,0.0,5.5,6.0,0.0,5.5,10.5,0.0,5.5
MANDORLINI,5.0,6.5,6.0,6.0,5.5,6.0,5.5,4.0,5.0,5.5,5.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
GRASSI,6.0,0.0,6.0,5.5,6.5,6.5,6.0,5.5,0.0,0.0,6.5,0.0,5.0,0.0,5.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIORGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTIGARRIBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIRANTE,5.0,4.5,7.5,4.0,4.5,3.0,5.0,0.0,0.0,7.5,7.0,3.5,4.0,5.5,8.0,3.5,8.5,5.0,4.0,7.0,4.0,5.5,0.0,0.0,7.0,8.0,7.0,4.0,8.0,5.0,6.0,5.0,-1.0,8.0,7.5,0.0,7.0,0.0
MBAYE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,5.5,5.5,6.0,6.0,5.5,6.0,3.0,0.0,4.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MAIETTA,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,5.5,3.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,7.0,6.5,7.0,6.0,5.5,5.0,6.0,6.5,0.0,6.5,6.0,0.0,0.0,0.0
ROSSETTINI,5.5,4.5,6.0,5.0,5.0,5.5,5.0,0.0,5.5,6.0,6.0,7.5,5.5,10.0,10.0,5.0,6.5,5.5,5.5,6.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.0,4.5,4.0,5.5,0.0,6.0,6.5,0.0
MASINA,6.5,5.5,6.0,5.0,5.0,6.0,5.5,10.0,6.5,7.5,8.5,10.0,5.5,5.5,0.0,5.0,5.5,6.5,3.5,0.0,6.0,0.0,5.5,0.0,6.0,6.0,6.0,5.5,6.0,6.0,5.0,5.5,0.0,6.5,6.0,6.0,6.0,0.0
FERRARI ,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIAWARA,5.0,6.0,5.0,6.5,6.0,5.5,6.0,5.5,5.5,7.0,6.5,6.0,5.5,8.0,4.0,0.0,5.5,0.0,6.0,6.5,6.0,5.5,6.0,6.5,6.5,5.0,6.0,6.0,6.5,6.0,6.5,6.5,4.5,0.0,6.0,3.5,0.0,0.0
PULGAR,5.5,5.5,5.5,6.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
CRISETIG,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
DONSAH,6.5,6.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,6.0,9.0,5.5,6.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,11.5,0.0,8.0,5.5,6.0,6.5,6.5,5.5,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIENZA,6.0,6.5,5.5,6.0,5.0,5.0,6.0,6.0,5.5,10.0,6.5,0.0,5.5,8.0,6.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,9.5,5.0,6.0,0.0,5.0,0.0,8.5,6.5,6.0,6.0,0.0
FALCO,5.0,0.0,6.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESTRO,5.5,5.0,4.5,5.5,6.0,5.0,5.5,5.0,5.0,10.5,6.0,9.5,0.0,13.5,6.0,10.0,5.0,1.0,9.0,6.5,10.0,0.0,5.5,10.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANCOSU,5.5,0.0,6.0,0.0,5.5,0.0,5.5,0.0,5.5,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,9.5,5.5,5.5,4.5,6.0,6.0,6.0,5.5,0.0,5.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
ROSSI D,5.5,5.5,6.0,5.0,5.5,5.5,5.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEDELE,6.0,6.5,5.5,6.5,4.5,6.5,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOLLO,6.0,5.5,4.5,6.0,0.0,0.0,0.0,3.5,0.0,0.0,4.5,5.0,6.0,6.0,5.0,5.0,6.0,9.5,10.0,0.0,6.0,6.0,0.0,6.0,5.5,5.5,6.0,7.5,5.5,0.0,5.0,9.5,0.0,4.0,0.0,5.0,0.0,0.0
PEPE,0.0,5.5,0.0,0.0,9.5,6.0,4.5,6.0,0.0,0.0,6.0,6.0,5.5,3.5,0.0,6.0,10.0,10.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0,0.0,5.5,8.0,5.0,5.5,0.0,0.0,0.0
TONELLI,5.0,6.0,6.0,5.0,5.5,6.0,5.0,6.5,6.0,0.0,5.5,5.5,9.5,0.0,6.0,5.0,0.0,0.0,9.5,5.5,4.5,5.5,6.0,6.0,3.5,0.0,0.0,0.0,6.5,5.0,6.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0
COSTA,0.0,0.0,0.0,5.5,5.0,6.0,0.0,6.0,5.5,0.0,6.0,5.5,6.5,9.5,6.5,5.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5,5.5,0.0,5.5,6.5,6.0,6.0,5.5,6.0,0.0
MAIELLO,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
REBIC,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.5,4.5,0.0,6.5,0.0,5.5,5.5,5.5,0.0,0.0,0.0
ROSSI,5.5,5.5,5.0,0.0,0.0,0.0,0.0,6.0,6.5,6.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLANCHARD,3.5,5.5,6.5,10.0,6.5,6.0,6.0,0.0,6.0,0.0,9.0,5.5,5.5,0.0,4.0,4.5,0.0,4.0,0.0,6.5,6.0,5.5,6.5,6.0,6.5,5.5,10.0,0.0,7.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0
TONEV,0.0,6.5,5.5,6.0,6.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,5.5,7.0,5.5,0.0,0.0,6.5,5.5,5.5,6.0,5.5,0.0,0.0,5.5,5.5,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0
CIOFANI D,5.0,6.0,6.5,5.5,6.5,5.0,6.5,0.0,10.0,5.0,5.5,5.5,13.5,5.5,5.5,9.0,5.5,5.0,0.0,6.0,9.5,6.0,6.0,13.5,5.5,5.0,10.0,6.0,5.5,5.5,6.0,6.5,10.0,5.5,7.5,6.0,5.0,0.0
IZZO,5.5,6.5,3.5,0.0,6.0,6.0,6.5,6.5,6.0,5.0,0.0,6.5,6.0,6.0,6.0,5.5,5.0,6.5,6.0,5.5,7.0,5.0,6.5,6.0,5.0,0.0,7.0,6.5,6.0,7.0,0.0,3.5,0.0,4.5,5.0,7.0,5.0,0.0
RINCON,7.5,6.0,5.0,6.5,6.5,5.5,6.0,6.0,6.0,5.5,6.0,9.5,6.5,6.0,6.0,6.5,7.5,8.0,10.0,5.5,6.5,0.0,5.5,0.0,6.5,5.5,6.5,5.5,9.5,6.5,6.0,0.0,0.0,5.5,7.5,5.5,6.0,0.0
GAKPE',11.0,0.0,0.0,0.0,0.0,6.5,10.0,4.0,7.5,0.0,10.0,0.0,6.5,5.0,5.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAVOLETTI,10.0,0.0,0.0,0.0,5.5,6.5,9.5,5.0,11.5,5.0,9.5,10.0,2.5,0.0,0.0,0.0,13.0,9.5,14.0,6.0,4.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,9.5,5.5,4.5,9.5,11.5,10.0,0.0
NAGATOMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,7.0,6.5,6.0,3.5,0.0,0.0,0.0,5.5,5.5,0.0,5.5,0.0,6.0,6.0,4.5,6.0,0.0,6.0,6.5,6.5,4.0,0.0,5.5,0.0,6.0,6.0,6.0,6.0,0.0
RANOCCHIA,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,5.0,6.0,4.0,6.0,6.0,6.5,5.5,6.5,5.5,0.0,3.5,0.0,4.0,0.0,5.5,0.0
BROZOVIC,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,6.5,0.0,9.5,6.5,5.5,10.0,5.5,5.5,5.0,5.5,5.5,5.0,6.0,6.5,9.0,7.0,0.0,6.5,6.0,8.0,6.0,6.0,10.0,4.5,7.0,5.5,6.5,6.5,0.0
GUARIN,6.5,10.0,5.5,4.5,4.5,4.0,5.5,6.0,6.0,5.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACERES,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STURARO,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,9.0,6.0,6.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,5.5,0.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.0,5.5,0.0
CUADRADO,6.0,6.5,6.5,8.0,6.0,6.5,6.5,0.0,5.5,11.5,7.5,0.0,6.0,0.0,10.0,6.0,0.0,6.5,0.0,6.0,0.0,7.0,10.5,6.5,6.0,0.0,0.0,7.5,6.0,6.5,0.0,10.5,0.0,4.5,5.5,6.0,0.0,0.0
MORATA,6.0,4.5,6.0,0.0,5.5,11.5,6.0,0.0,6.0,4.5,5.0,0.0,7.0,0.0,0.0,5.5,6.0,5.0,6.0,0.0,14.0,5.5,7.0,5.0,5.5,10.0,0.0,0.0,13.5,6.5,7.5,8.5,0.0,9.5,5.5,0.0,7.0,0.0
PATRIC,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,6.0,4.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
MORRISON,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUSO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,10.0,6.5,6.5,5.5,5.0,6.0,5.5,6.0,6.0,7.5,0.0,18.0,6.5,0.0,6.0,6.0,5.5,13.5,6.5,0.0
POLI,0.0,5.5,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,5.5,0.0,5.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,5.5,5.5,0.0,0.0,6.0,0.0,0.0
KOULIBALY,6.0,0.0,6.0,5.5,5.5,7.0,5.5,6.0,0.0,6.5,6.0,0.0,6.0,5.0,7.0,6.0,6.0,6.5,6.0,6.0,7.0,6.5,7.0,5.5,6.5,6.0,7.0,7.0,5.0,4.0,0.0,5.0,7.0,6.5,6.5,7.0,7.0,0.0
GHOULAM,6.0,0.0,6.0,6.0,5.0,7.0,6.5,7.5,6.5,6.0,6.5,6.5,6.0,4.5,6.5,6.0,5.0,0.0,6.0,6.0,6.0,0.0,6.5,6.0,6.5,6.0,8.0,6.0,6.0,4.0,6.0,5.5,6.0,5.0,6.0,6.0,6.5,0.0
JORGINHO,5.5,5.5,6.5,6.0,7.0,6.5,5.5,5.5,7.0,6.5,7.5,6.5,6.0,5.0,5.5,6.0,0.0,7.5,6.5,6.5,6.5,6.0,0.0,6.0,6.5,5.5,8.0,7.0,6.0,4.0,6.5,5.0,6.5,5.0,6.5,6.5,5.5,0.0
ALLAN,7.5,9.0,11.5,6.5,6.5,10.0,7.0,6.0,6.5,6.0,7.0,6.5,6.0,5.5,6.0,5.5,6.0,7.0,6.0,6.5,6.5,0.0,6.0,6.5,5.5,5.5,7.5,6.0,6.5,6.0,0.0,6.0,6.5,6.0,6.5,7.0,8.0,0.0
STRUNA,4.0,0.0,6.0,5.0,5.0,4.0,5.5,6.0,4.5,0.0,0.0,5.5,4.5,0.0,6.5,5.5,4.5,0.0,0.0,6.0,6.5,5.0,0.0,0.0,3.5,0.0,0.0,6.0,5.0,4.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
GOLDANIGA,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.5,5.0,10.0,5.5,4.5,6.5,4.5,6.5,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
DIGNE,6.5,7.5,0.0,5.0,10.0,6.0,6.5,6.5,6.5,5.5,5.0,5.5,4.5,5.5,6.5,6.5,5.5,5.5,6.0,5.5,0.0,0.0,5.5,10.0,6.5,5.5,6.0,6.0,6.0,8.0,6.0,9.5,0.0,5.5,6.0,6.5,6.5,0.0
ITURBE,6.5,9.5,6.0,0.0,6.0,0.0,0.0,0.0,6.5,0.0,0.0,5.5,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LJAJIC,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,7.5,5.5,5.5,9.5,10.0,10.0,6.0,5.5,5.5,5.5,6.0,6.0,4.5,0.0,0.0,0.0,6.0,6.0,10.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZUKANOVIC,5.5,0.0,0.0,6.0,4.5,5.0,4.5,10.0,6.0,0.0,3.5,3.5,0.0,9.5,9.0,0.0,5.0,5.0,6.0,5.5,7.0,6.5,5.0,0.0,0.0,4.0,0.0,6.5,0.0,0.0,0.0,4.0,0.0,5.5,0.0,0.0,0.0,0.0
MOISANDER,0.0,6.0,5.5,6.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,6.0,6.5,5.0,4.0,0.0,5.0,5.5,6.0,0.0,0.0,0.0,5.5,6.0,6.5,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALOMBO,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
LARIBI,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,5.5,6.5,0.0,6.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERKEL,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARQUINHO,0.0,0.0,5.0,0.0,5.5,6.0,5.5,6.0,5.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIVIANI,5.5,7.5,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.5,6.5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,5.5,4.5,0.0,5.5,10.0,11.0,0.0
BELLINI,0.0,5.5,6.0,5.5,6.0,0.0,0.0,6.0,0.0,6.0,6.0,5.0,0.0,0.0,5.5,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0
PALETTA,0.0,5.5,6.0,6.5,6.0,3.0,0.0,5.0,6.0,5.5,6.5,6.5,7.0,6.5,6.0,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,5.5,6.0,7.0,6.0,5.5,9.5,5.0,0.0,0.0,0.0,0.0
