,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
DALBERT,6.0,7.0,6.0,6.5,7.0,6.0,5.5,5.5,5.0,7.0,7.0,5.5,5.5,5.5,6.0,5.0,6.0,5.5,5.5,0.0,5.5,5.5,6.5,3.5,0.0,4.5,6.0,5.5,6.0,6.0,5.5,0.0,0.0,6.0,0.0,7.0,0.0,0.0
ROMULO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAJAC,6.0,0.0,5.0,0.0,6.0,6.5,4.5,0.0,0.0,0.0,6.0,0.0,5.0,5.5,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GODIN,0.0,7.5,7.0,6.5,0.0,6.0,0.0,5.5,6.0,0.0,0.0,6.5,6.0,6.0,5.5,0.0,0.0,5.0,6.0,5.0,0.0,6.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,6.0,9.5,0.0,0.0,6.0,6.0,6.0,6.0,0.0
DANILO,9.5,5.5,6.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,6.0,6.0,0.0,0.0,0.0,6.5,5.5,0.0,3.5,0.0,6.0,6.0,5.0,5.5,9.0,5.0,5.5,6.5,0.0,5.0,0.0
DE LIGT,4.5,5.0,0.0,5.5,7.0,5.5,5.5,5.0,0.0,10.0,6.5,7.0,4.5,5.0,6.0,0.0,0.0,6.5,7.0,5.5,10.0,6.0,0.0,6.0,6.5,6.5,9.5,6.5,5.5,0.0,5.0,5.5,6.5,9.0,6.5,0.0,0.0,0.0
CAN ,5.5,0.0,0.0,0.0,5.0,6.0,0.0,5.5,0.0,0.0,0.0,6.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYBALA,6.0,0.0,6.5,6.5,7.5,10.0,0.0,10.0,6.5,6.5,10.5,10.0,6.5,5.5,6.5,10.0,6.5,8.0,7.5,5.5,7.5,5.5,10.0,8.0,10.5,10.0,10.0,11.5,10.0,0.0,6.5,5.5,8.5,6.0,5.5,0.0,0.0,0.0
BASTOS,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,4.0,6.0,5.5,0.0,0.0,0.0,6.0,0.0
LUCAS LEIVA,6.0,6.0,6.0,5.5,6.5,4.5,0.0,6.0,0.0,5.5,5.5,6.5,6.5,5.5,5.5,6.0,0.0,6.0,8.0,6.0,6.0,6.0,5.0,5.5,6.5,0.0,0.0,0.0,5.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JONY,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.5,5.5,5.0,0.0,6.0,0.0,6.0,6.0,6.0,5.5,5.5,5.0,5.5,6.0,6.0,5.5,5.5,5.5,0.0,6.0,0.0,5.5,0.0,0.0
ANDRE' SILVA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOZANO,10.0,6.0,6.0,5.0,0.0,4.5,0.0,0.0,5.5,7.5,5.0,9.5,5.5,5.5,5.5,0.0,0.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,0.0,9.5,6.5,6.0,6.0,10.0,6.0,5.5,0.0,5.5,0.0,5.5,6.0,0.0
DIAWARA,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,5.0,6.5,5.5,6.5,6.0,6.0,5.5,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.5,0.0,5.0,6.0,5.5,6.5,6.5,6.0,10.0,0.0,0.0
SANTON,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,6.5,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
FERRARI A,6.0,5.5,6.5,0.0,0.0,4.5,0.0,0.0,4.5,6.5,6.5,6.0,5.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARRETO,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAMIREZ,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,7.5,6.0,9.5,10.0,5.0,4.5,5.5,6.5,0.0,0.0,5.5,6.0,13.5,4.5,5.0,0.0,5.5,0.0,13.5,7.5,0.0,5.5,0.0,6.0,5.5,6.0,6.0,0.0,0.0
DUNCAN,8.5,6.5,10.0,0.0,6.5,0.0,5.0,6.5,5.0,0.0,0.0,6.5,6.0,0.0,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.0,6.0,0.0,7.5,6.5,6.0,0.0,6.0,6.0,6.0,5.5,6.0,10.0,0.0
MAZZITELLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJURICIC,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.5,5.0,5.5,6.0,5.5,5.5,11.0,5.5,5.5,6.0,5.0,6.0,0.0,10.0,0.0,6.0,6.0,6.0,8.0,0.0,8.0,5.5,0.0,6.0,9.5,6.0,6.0,5.5,6.5,6.0,0.0
BERARDI,17.0,13.5,8.5,5.5,5.0,8.0,10.0,6.5,5.0,10.0,6.0,0.0,0.0,6.5,6.5,0.0,4.5,0.0,10.0,6.5,8.5,7.5,4.5,5.0,6.0,10.0,5.5,5.5,11.0,10.0,0.0,11.0,0.0,6.0,5.5,12.0,6.5,0.0
BERENGUER,9.5,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.0,5.5,5.5,10.5,5.5,6.0,10.0,5.5,5.0,5.5,6.5,5.5,7.5,0.0,6.5,6.0,6.0,5.5,0.0,6.0,0.0,6.0,6.0,6.0,10.0,5.5,0.0
LAXALT,-0.5,0.0,5.5,0.0,5.5,6.0,5.0,0.0,5.5,0.0,7.5,0.0,6.0,6.0,0.0,5.5,0.0,5.5,5.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,0.0,0.0
TEODORCZYK,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
PESSINA,10.0,5.5,5.5,5.5,5.5,6.5,5.5,4.5,6.0,10.0,5.5,5.5,5.5,6.0,5.5,6.5,6.0,6.5,5.5,10.0,6.0,6.0,6.0,0.0,6.0,0.0,9.5,9.0,0.0,6.0,6.5,9.5,9.5,5.5,5.0,6.0,5.5,0.0
OLSEN,4.0,6.0,5.0,8.0,5.5,6.0,7.5,5.5,4.0,7.5,4.5,4.0,0.0,0.0,0.0,0.0,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,2.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PISACANE,4.5,6.0,6.0,7.0,4.5,6.5,6.5,6.0,6.0,6.5,10.0,5.5,5.5,4.5,5.0,4.0,0.0,5.5,5.0,0.0,6.5,5.5,6.0,5.0,5.5,6.0,0.0,6.0,5.0,0.0,0.0,4.5,5.5,0.0,5.5,0.0,0.0,0.0
ROG,6.0,6.5,6.0,5.5,6.5,5.5,5.5,0.0,6.5,5.5,10.0,6.0,6.0,6.0,0.0,5.5,4.5,6.5,6.0,0.0,0.0,0.0,0.0,6.5,5.0,6.5,6.0,6.0,6.5,6.0,6.5,5.0,7.0,5.5,0.0,5.5,0.0,0.0
CIGARINI,0.0,8.0,6.0,0.0,6.0,6.0,6.5,6.0,5.5,0.0,8.5,6.0,6.0,5.5,6.0,6.0,5.5,5.0,5.5,0.0,6.0,0.0,6.0,4.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PELLEGRINI LU,6.0,5.5,6.0,0.0,5.0,5.5,5.5,6.5,7.0,0.0,6.0,0.0,9.0,4.5,0.0,6.0,6.0,6.0,5.0,5.5,8.0,6.5,6.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMEONE,6.0,10.0,10.0,5.5,5.0,4.5,6.0,7.5,10.0,8.0,10.0,5.5,5.0,5.0,10.0,5.5,5.5,5.0,6.0,6.0,11.5,4.5,5.5,9.5,5.5,9.5,10.0,10.0,6.5,5.5,5.0,4.5,6.5,9.5,5.0,10.0,5.0,0.0
VALDIFIORI,6.0,0.0,0.0,0.0,5.0,6.5,6.0,0.0,0.0,0.0,5.5,5.5,4.0,0.0,0.0,7.5,0.0,0.0,6.0,0.0,6.0,0.0,6.5,6.0,6.5,5.0,0.0,5.5,6.5,5.5,5.5,4.5,0.0,7.0,0.0,5.5,0.0,0.0
BANI,0.0,9.0,6.5,6.0,4.5,5.0,6.0,10.0,4.0,5.5,5.0,0.0,5.5,4.5,6.0,6.5,5.5,5.0,8.5,0.0,10.0,6.0,6.0,6.5,5.0,0.0,6.0,6.0,6.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKOV OLSEN,0.0,-0.5,0.0,-0.5,5.5,5.5,0.0,6.0,6.0,0.0,5.0,5.5,10.0,5.5,0.0,0.0,5.5,6.0,0.0,5.5,6.0,0.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,5.0,5.5,5.5,6.0,0.0,0.0,0.0
CECCHERINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,6.5,5.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0
CACERES,0.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,0.0,0.0,4.5,6.0,5.5,9.0,6.0,4.5,6.0,6.0,7.0,5.0,0.0,0.0,6.0,4.5,7.0,3.0,0.0,0.0,0.0,6.5,0.0,6.0,6.5,5.5,6.0,6.0,0.0,0.0
ZURKOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKERSEN,0.0,0.0,6.0,0.0,0.0,0.0,4.5,6.0,6.0,5.5,6.5,0.0,5.5,0.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,6.5,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.5,0.0
SAPONARA,0.0,6.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE VRIJ,0.0,6.5,6.5,7.0,6.5,6.0,6.0,6.5,6.0,6.5,7.0,10.5,6.0,6.5,6.5,6.5,7.0,6.0,6.0,6.0,7.0,10.0,4.5,5.5,5.5,5.5,9.5,5.5,5.5,5.5,6.0,0.0,10.0,6.0,0.0,6.5,6.5,0.0
SANCHEZ A,0.0,5.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BENTANCUR,0.0,5.5,5.5,0.0,6.0,7.5,5.5,6.5,6.5,5.0,6.5,6.0,7.5,7.5,6.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5,6.0,6.0,6.5,5.5,6.0,7.0,7.0,6.0,5.0,6.5,6.0,5.5,0.0,6.0,0.0,0.0
PATRIC,0.0,5.0,0.0,0.0,0.0,0.0,6.0,5.5,6.5,0.0,6.5,6.0,0.0,0.0,0.0,6.5,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,6.5,4.5,6.0,6.5,5.0,3.0,0.0,0.0,0.0,6.0,6.0,5.5,5.5,0.0
CAICEDO,0.0,6.0,6.0,6.5,9.5,0.0,0.0,2.0,6.5,6.0,0.0,10.0,0.0,9.0,9.5,5.5,8.0,6.0,10.0,6.0,13.5,9.5,5.5,6.5,0.0,5.0,5.5,5.0,0.0,8.5,5.0,4.5,5.5,6.0,5.5,0.0,0.0,0.0
BIGLIA,0.0,5.5,4.5,0.0,0.0,5.5,6.0,5.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
REBIC,0.0,5.0,-0.5,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,5.0,10.0,10.0,9.5,5.0,10.0,9.0,5.0,10.0,9.5,7.5,6.0,10.0,6.5,6.0,7.0,0.0,0.0
MAKSIMOVIC,0.0,5.5,6.5,6.0,7.0,0.0,0.0,0.0,8.5,0.0,6.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,6.0,6.5,6.0,6.0,5.0,6.0,5.5,5.5,6.0,0.0,6.0,6.0,5.5,0.0,0.0
LLORENTE,0.0,7.5,13.5,6.0,6.0,5.5,0.0,5.5,0.0,6.0,5.0,0.0,9.5,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOUNES,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINAZZOLA,0.0,6.0,6.0,6.0,6.0,6.5,6.0,6.0,0.0,7.0,6.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.0,6.5,5.5,0.0,5.0,0.0,0.0,0.0,6.0,0.0,6.5,6.5,0.0,7.5,9.0,6.5,7.0,6.5,0.0,0.0
VERETOUT,0.0,6.5,5.5,4.5,5.5,6.0,6.5,7.0,7.0,10.0,6.5,7.0,6.0,6.0,6.5,6.0,5.0,4.5,5.5,6.5,9.0,5.5,6.0,6.5,0.0,6.5,6.0,0.0,6.0,10.0,6.5,10.0,6.5,0.0,13.5,6.0,0.0,0.0
MKHITARYAN,0.0,10.0,5.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.5,9.5,6.0,5.5,0.0,0.0,0.0,0.0,9.0,5.0,11.0,11.0,6.0,6.5,5.0,10.0,10.5,0.0,6.0,10.0,0.0,6.5,7.5,0.0,0.0
REGINI,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIGONI E,0.0,5.5,5.0,6.0,4.5,6.0,5.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEPAOLI,0.0,0.0,7.0,5.0,5.5,5.5,6.0,6.0,5.5,6.0,5.5,6.0,0.0,0.0,5.5,5.5,-0.5,0.0,0.0,0.0,0.0,0.0,5.0,5.5,7.5,6.0,5.0,6.5,6.0,6.0,6.5,6.0,6.0,5.5,4.5,5.5,5.5,0.0
CHIRICHES,0.0,5.0,6.0,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,7.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
DEFREL,0.0,6.0,7.5,5.5,9.5,0.0,0.0,5.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,6.0,7.5,5.0,6.5,13.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VERDI,0.0,5.5,6.0,5.0,7.5,6.0,5.0,6.0,5.5,5.0,5.0,5.5,7.5,6.0,7.5,6.0,5.5,6.5,4.5,5.0,5.5,9.5,0.0,0.0,0.0,0.0,7.5,5.0,6.5,7.0,5.5,7.0,6.0,5.5,10.0,5.5,7.5,0.0
DE MAIO,0.0,6.5,4.5,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,6.0,5.5,6.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,5.5,0.0,6.5,0.0,6.0,0.0,6.5,5.0,0.0,6.0,0.0,6.5,0.0
OPOKU,0.0,6.0,0.0,6.0,0.0,5.5,6.5,3.0,0.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARAK,0.0,5.5,5.5,6.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALACE,0.0,6.0,5.5,5.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,6.5,6.0,6.0,6.0,0.0,5.5,5.5,5.5,0.0
DI CARMINE,0.0,0.0,2.0,6.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,9.5,5.5,13.5,5.5,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,13.5,5.0,6.0,0.0,9.5,5.0,6.0,5.5,0.0,5.5,0.0,5.5,13.5,5.0,0.0
STEPINSKI,0.0,3.0,0.0,5.5,5.5,6.0,5.5,0.0,6.0,5.5,0.0,0.0,0.0,0.0,9.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACCIATORE,0.0,6.0,6.0,5.5,5.0,6.0,0.0,0.0,0.0,6.5,6.0,3.5,0.0,5.5,6.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,5.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALA,0.0,6.0,5.0,0.0,5.5,5.5,6.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,6.0,5.0,5.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
RECA,0.0,5.0,0.0,5.0,6.5,6.5,5.5,6.0,5.0,6.5,4.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,8.0,6.5,5.0,6.0,5.0,5.5,5.5,6.0,7.0,0.0,0.0,6.0,5.0,5.5,5.0,4.5,0.0,0.0,0.0,0.0
STREFEZZA,0.0,6.0,5.5,5.5,5.5,6.5,0.0,7.0,5.5,5.5,6.5,5.5,5.5,0.0,0.0,10.0,6.0,6.5,6.0,6.0,5.0,5.0,6.0,5.5,0.0,5.0,5.5,6.0,6.5,6.0,5.5,6.0,5.5,5.0,6.0,6.0,6.0,0.0
CASTAGNE,0.0,0.0,10.0,6.5,0.0,6.0,0.0,6.5,6.0,6.0,5.0,5.0,7.0,6.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,6.5,6.0,-0.5,6.5,6.5,6.0,5.5,6.0,6.0,6.0,0.0
KREJCI,0.0,0.0,6.0,5.5,6.0,9.5,5.5,6.0,5.5,6.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0
BIRASCHI,0.0,0.0,5.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,5.0,5.5,6.0,4.0,6.5,6.0,6.0,6.0,5.5,7.0,5.0,4.5,6.0,5.5,5.0,6.5,5.0,0.0,5.0,0.0,5.5,0.0,0.0
FAVILLI,0.0,0.0,4.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,5.0,6.5,5.0,5.5,6.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0
BUFFON,0.0,0.0,6.0,0.0,7.0,0.0,5.5,0.0,5.0,0.0,0.0,0.0,3.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
DEMIRAL,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.5,6.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
RAMSEY,0.0,0.0,10.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,6.0,5.5,6.0,5.5,0.0,0.0,6.0,5.5,10.0,10.5,6.0,6.0,6.0,0.0,5.5,0.0,-0.5,5.5,4.5,0.0,0.0,6.5,0.0
CONTI,0.0,0.0,4.5,0.0,0.0,0.0,5.0,5.5,0.0,0.0,6.5,5.5,7.0,6.5,6.0,4.0,0.0,6.0,6.5,4.5,0.0,4.0,0.0,6.0,4.5,7.5,6.0,0.0,6.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
HERNANDEZ T,0.0,0.0,6.5,5.5,5.0,10.0,6.5,10.0,6.0,6.5,5.5,6.0,10.0,7.0,5.5,0.0,7.0,7.5,10.0,6.0,4.5,6.0,6.5,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSPINA,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.5,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,7.0,5.0,5.0,7.5,0.0,7.5,0.0,0.0,4.0,0.0,5.5,0.0,7.5,0.0,5.0,0.0
MALCUIT,0.0,0.0,6.5,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUPERTO,0.0,0.0,0.0,0.0,6.5,5.5,0.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILIK,0.0,0.0,6.0,5.5,0.0,0.0,13.5,10.0,10.0,9.0,0.0,0.0,0.0,0.0,9.5,6.0,9.5,5.0,5.0,6.0,10.0,9.0,0.0,5.0,6.0,9.5,6.0,5.5,6.0,6.0,5.5,5.5,9.5,0.0,5.5,5.0,0.0,0.0
MAGNANELLI,0.0,0.0,6.0,6.5,0.0,0.0,5.0,5.5,6.0,0.0,6.0,5.5,6.5,5.5,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.5,0.0,6.5,0.0,4.5,0.0,6.0,5.5,0.0,0.0,0.0
LYANCO,0.0,0.0,5.0,5.0,0.0,6.5,6.0,0.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,6.0,4.5,6.0,0.0,5.5,2.5,6.0,0.0,4.0,0.0,0.0
OKAKA,0.0,0.0,5.0,5.5,9.5,6.0,9.5,10.0,5.0,8.0,4.5,0.0,5.5,6.0,5.0,5.5,6.0,10.5,6.0,5.0,6.0,7.5,6.0,9.5,5.0,5.5,6.0,5.5,5.0,10.0,5.5,4.5,0.0,6.0,10.0,5.5,10.0,0.0
PAZZINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,9.5,0.0,10.0,0.0,0.0,0.0,6.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0
OLIVA,0.0,0.0,6.0,6.5,5.5,0.0,0.0,0.0,6.5,9.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
