,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
IAGO FALQUE,6.5,10.0,5.5,0.0,13.0,11.5,9.0,10.0,5.0,0.0,6.5,5.5,13.5,6.0,5.5,9.5,6.0,5.5,6.0,5.5,9.5,1.5,11.5,5.5,5.5,6.0,5.5,5.5,0.0,7.5,5.5,11.5,5.0,5.5,5.5,5.5,10.0,0.0
FELIPE,9.5,6.0,5.0,6.0,5.5,4.0,5.5,6.5,5.5,5.0,6.0,5.0,0.0,5.5,5.5,6.0,6.0,6.5,5.0,5.5,7.0,6.5,5.0,6.0,6.5,6.5,0.0,0.0,0.0,6.0,0.0,5.5,5.0,6.0,5.0,6.0,6.0,0.0
LUCAS EVANGELISTA,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
KONE,0.0,0.0,5.0,6.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERICA,10.0,9.5,-0.5,5.5,6.0,5.5,5.0,0.0,0.0,6.0,6.0,9.5,5.5,5.5,5.5,0.0,0.0,6.0,5.5,5.5,0.0,0.0,5.5,5.0,5.5,5.5,0.0,6.5,9.0,0.0,6.0,11.5,5.5,10.0,5.5,0.0,0.0,0.0
SALAMON,5.5,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.5,4.5,0.0,0.0,0.0,0.0
BARELLA,6.0,4.5,6.0,5.0,0.0,0.0,5.5,6.0,5.0,-0.5,0.0,5.5,6.5,6.0,4.0,5.5,6.5,6.5,7.0,6.0,0.0,5.0,3.0,0.0,6.0,7.0,6.5,0.0,0.0,0.0,6.0,4.5,7.0,5.5,6.5,0.0,0.0,0.0
DEIOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
FESTA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSI,6.5,5.5,0.0,0.0,0.0,6.0,7.0,9.5,6.5,6.0,5.5,6.5,5.0,5.0,0.0,5.0,5.5,0.0,6.0,5.0,5.5,6.0,5.0,5.5,5.5,6.0,0.0,5.0,5.5,6.0,5.5,6.0,6.5,6.0,6.5,5.5,0.0,0.0
TONEV,5.5,0.0,0.0,0.0,5.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,5.5,6.5,0.0
CAPEZZI,0.0,0.0,5.5,5.0,5.0,0.0,5.5,5.5,6.5,7.0,5.5,5.0,0.0,6.0,4.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,5.5,0.0,0.0,6.0,5.0,0.0,6.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0
DI ROBERTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMPAGNARO,6.0,5.5,4.5,6.0,6.0,5.0,7.5,5.0,5.5,0.0,4.5,6.5,0.0,0.0,8.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,6.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0
MITRITA,7.5,0.0,5.0,6.5,5.5,5.5,0.0,6.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.5,5.5,0.0
BAHEBECK,6.0,10.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5,5.5,6.0,0.0,5.0,10.0,0.0,10.0,0.0
GRASSI,0.0,6.0,6.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0
FREULER,0.0,5.5,0.0,5.5,6.5,6.0,6.0,6.0,7.5,6.5,0.0,6.5,0.0,8.5,6.0,5.5,5.5,11.0,7.5,5.5,5.0,6.5,5.0,5.5,6.0,6.0,8.5,6.5,6.5,5.5,6.0,9.5,9.0,0.0,6.5,7.5,6.0,0.0
PINILLA,0.0,5.5,0.0,5.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,5.0,0.0,0.0,5.5,5.0,7.0,4.5,6.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
DA COSTA,0.0,5.0,1.5,7.5,4.5,5.0,6.5,5.0,6.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-1.0,3.5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0
TOROSIDIS,0.0,0.0,5.0,6.5,6.0,0.0,0.0,6.0,5.5,0.0,0.0,6.0,5.5,5.0,6.0,6.5,5.0,5.0,5.5,0.0,0.0,7.5,5.0,5.0,3.5,0.0,6.0,0.0,6.0,6.0,5.5,0.0,6.0,0.0,6.5,5.5,6.0,0.0
VIVIANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,5.0,0.0,6.0,8.0,0.0,5.0,6.0,0.0,4.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,5.5,0.0,0.0,6.5,5.5,0.0,0.0,0.0,6.0,0.0
GAMBERINI,0.0,9.5,0.0,6.5,0.0,0.0,5.0,6.5,0.0,6.0,0.0,6.5,6.0,6.0,6.5,6.5,5.5,5.0,5.5,0.0,7.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,0.0
DE GUZMAN,0.0,5.5,0.0,0.0,6.5,0.0,6.0,0.0,6.5,0.0,5.0,6.5,5.0,6.5,6.0,6.5,9.5,4.5,6.0,5.0,5.5,0.0,6.0,7.5,6.0,9.0,0.0,5.5,5.0,6.0,5.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0
SKORUPSKI,0.0,5.0,7.5,4.0,4.0,4.0,7.0,7.5,5.0,9.0,8.0,2.5,2.0,0.5,7.0,11.0,4.0,7.5,8.0,8.0,1.5,9.5,5.5,4.5,2.5,4.0,2.0,6.5,4.0,5.0,5.5,9.0,2.5,5.0,2.5,4.0,0.0,0.0
MAURI J,0.0,6.0,6.0,0.0,6.5,4.5,5.5,5.5,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,5.5,0.0,0.0,0.0,5.5,0.0,6.0,5.0,0.0,0.0,0.0
MARILUNGO,0.0,6.5,0.0,5.5,6.0,5.5,0.0,5.5,0.0,0.0,0.0,6.0,5.5,5.5,0.0,9.0,4.5,5.0,5.0,0.0,6.5,0.0,0.0,0.0,5.0,5.5,0.0,0.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
OLIVERA M,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.5,6.5,6.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-0.5,0.0,0.0,5.5,5.5,5.0,0.0,0.0
SALCEDO,0.0,5.5,0.0,0.0,6.5,5.0,6.5,5.5,5.5,5.5,0.0,6.0,4.0,6.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.5,0.0,0.0,0.0,5.5,0.0
ZARATE,0.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERIN,0.0,7.5,4.5,7.0,5.0,7.0,7.0,7.5,7.5,2.5,5.5,3.0,5.0,7.0,4.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORBAN,0.0,6.0,5.0,5.0,0.0,0.0,6.0,4.5,0.0,0.0,6.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NINKOVIC,0.0,7.0,0.0,0.0,0.0,6.5,6.5,0.0,10.0,6.0,5.0,6.0,0.0,6.5,5.5,10.0,5.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0
COFIE,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.5,5.0,4.5,4.0,7.5,4.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
SIMEONE,0.0,6.5,5.5,4.5,10.0,10.0,5.5,6.0,5.5,5.5,6.0,5.5,14.0,5.5,6.0,15.0,5.5,5.0,9.5,9.5,13.0,5.5,5.5,5.0,5.5,5.5,5.5,5.0,5.0,5.5,10.0,5.0,1.5,6.0,5.5,10.0,0.0,0.0
JOAO MARIO,0.0,5.5,6.5,7.5,0.0,5.5,9.5,5.0,6.0,4.5,5.0,6.0,5.0,5.5,9.0,6.0,0.0,7.0,5.5,10.0,10.0,6.0,6.0,5.5,5.0,0.0,6.0,0.0,5.5,6.0,6.5,7.0,5.0,0.0,5.0,0.0,0.0,0.0
JOVETIC,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJANIC,0.0,10.0,5.5,8.0,6.0,6.5,0.0,4.5,11.0,5.0,10.0,0.0,9.0,9.0,9.5,6.0,6.5,7.5,0.0,6.5,5.5,5.0,6.0,0.0,6.5,6.0,5.0,6.5,7.5,0.0,5.5,0.0,7.0,6.0,5.5,6.0,7.5,0.0
KEITA B,0.0,7.5,8.0,6.5,10.0,10.5,6.5,5.5,9.0,7.5,10.0,6.5,6.0,6.0,6.5,10.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,10.0,6.0,5.5,10.0,5.5,6.5,6.5,6.5,17.0,13.5,11.5,10.0,8.5,0.0,0.0
HONDA,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.5,0.0
MAGGIO,0.0,6.5,0.0,0.0,6.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAJALO,0.0,5.0,0.0,7.5,5.5,6.0,0.0,5.5,0.0,5.0,0.0,0.0,6.0,10.0,4.5,5.0,6.0,5.5,5.0,6.0,5.5,6.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,5.0,5.5,4.0,0.0,5.0,5.5,0.0
BRUNO HENRIQUE,0.0,6.0,6.5,6.0,6.0,6.5,5.0,5.0,0.0,6.0,5.5,7.0,5.5,0.0,5.5,6.0,5.0,5.5,5.0,5.0,5.5,6.5,7.0,5.5,6.0,6.0,5.5,0.0,4.5,5.5,6.5,4.5,0.0,5.0,6.0,5.5,10.0,0.0
DIAMANTI,0.0,5.5,5.5,5.0,6.0,5.5,7.0,6.0,5.0,5.5,7.0,5.0,5.0,0.0,0.0,8.0,5.5,6.0,5.5,5.0,0.0,0.0,6.0,7.5,6.0,0.0,6.0,4.0,0.0,5.5,5.0,0.0,10.0,6.0,6.5,6.5,5.5,0.0
POSSANZINI,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITURBE,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.5,5.5,5.5,0.0,5.0,0.0,7.0,7.0,7.0,5.0,5.5,0.0,0.0,10.0,0.0,5.0,5.0,5.5,0.0
TOTTI,0.0,11.5,6.0,8.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0
DODO',0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,5.5,0.0,4.5,0.0,0.0,0.0,0.0
SKRINIAR,0.0,5.0,4.5,5.0,5.0,5.0,6.0,6.0,5.0,6.5,6.0,5.0,5.5,6.0,5.0,5.5,6.0,5.5,6.5,5.0,5.5,6.5,6.5,6.0,6.0,5.5,6.5,6.5,6.5,6.0,5.0,5.5,6.5,3.0,0.0,6.5,4.5,0.0
PELLEGRINI,0.0,5.0,5.5,0.0,6.0,10.5,7.5,7.0,4.5,6.5,6.0,8.0,6.0,10.5,5.5,5.5,7.5,0.0,0.0,9.5,5.0,10.0,6.0,7.5,5.0,0.0,6.0,6.5,5.5,10.0,8.5,5.0,0.0,0.0,0.0,0.0,6.5,0.0
MISSIROLI,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,6.5,5.5,5.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0
IEMMELLO,0.0,5.5,0.0,5.0,0.0,0.0,9.5,5.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.5,13.5,9.5,5.5,0.0
RICCI,0.0,-0.5,5.5,5.5,6.0,6.0,5.5,6.0,0.0,0.0,4.5,9.5,5.0,10.0,5.0,5.5,0.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0
HART,0.0,3.5,7.0,7.0,5.5,5.5,5.0,4.5,3.0,4.5,5.0,7.5,4.5,3.5,4.0,0.5,7.0,7.0,5.0,4.5,5.5,5.5,3.5,1.0,5.0,5.0,3.0,2.5,4.0,4.0,4.0,5.0,5.5,5.0,0.0,3.5,3.5,0.0
ARMERO,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KUMS,0.0,6.5,6.0,6.0,5.5,5.0,6.0,6.0,6.0,5.0,6.5,7.0,6.0,6.0,6.0,6.0,6.5,6.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,0.0,6.5,5.5,6.0,4.5,0.0,0.0,0.0
THEREAU,0.0,5.0,5.0,6.0,5.5,0.0,6.0,13.0,10.0,9.5,10.0,5.0,5.5,6.0,11.0,13.5,6.0,5.0,5.5,5.0,10.5,5.0,5.0,5.0,5.0,0.0,10.0,9.0,0.0,6.5,5.0,2.0,5.0,6.0,5.0,10.0,5.0,0.0
MATOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,6.0,5.5,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,6.5,6.0,0.0
RAFAEL,0.0,5.5,11.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.5,6.0,5.0,5.0,4.5,4.5,0.0,0.0,0.0,5.5,7.0,6.0,3.0,8.0,8.0,8.0,2.5,8.0,-2.0,0.0,0.0
TACHTSIDIS,0.0,6.0,6.5,6.0,6.5,7.0,5.0,4.0,5.5,6.0,4.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,6.0,5.0,6.5,6.0,0.0,5.5,0.0,0.0,6.0,6.5,8.5,5.5,7.0,5.0,5.5,0.0,7.5,6.0,6.5,0.0
FARIAS,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.5,5.0,5.5,5.5,14.5,5.5,9.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,7.5,6.5,5.5,5.0,9.5,13.5,5.5,6.0,0.0
DUSSENNE,0.0,4.0,0.0,0.0,4.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.5,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CRISETIG,0.0,5.0,4.5,5.0,5.0,5.0,6.0,5.0,0.0,0.0,6.0,0.0,6.5,5.0,0.0,5.0,0.0,5.5,6.5,5.0,6.0,4.0,6.0,5.5,6.0,6.0,4.5,5.5,7.5,6.0,5.0,6.5,5.0,0.0,6.0,6.0,5.5,0.0
NALINI,0.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,8.0,6.0,7.5,6.5,6.0,5.5,13.5,0.0
TROTTA,0.0,6.0,9.5,0.0,5.5,0.0,0.0,0.0,6.0,9.5,5.5,5.0,5.0,5.0,5.0,5.0,0.0,5.5,5.0,6.0,0.0,5.0,6.0,0.0,7.0,6.5,5.5,5.5,6.0,7.5,5.5,7.0,10.0,6.0,7.5,0.0,0.0,0.0
AQUILANI,0.0,5.5,0.0,6.0,0.0,0.0,7.0,9.5,5.0,5.5,5.0,0.0,0.0,0.0,3.5,0.0,0.0,6.5,6.0,6.0,5.0,5.5,4.5,5.5,5.0,6.0,5.0,0.0,5.0,0.0,5.5,0.0,6.0,6.0,0.0,6.5,0.0,0.0
PEPE,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,0.0,6.5,6.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BERISHA,0.0,0.0,3.5,4.5,5.0,8.5,7.5,5.5,7.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,7.0,5.0,7.0,4.5,7.0,7.0,7.5,-3.0,0.0,7.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0
DONSAH,0.0,0.0,5.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,7.5,5.5,0.0,6.5,0.0,0.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,8.0,5.5,6.0,5.5,0.0,0.0
FLORO FLORES,0.0,0.0,6.0,6.5,5.5,5.5,6.0,5.5,6.0,5.5,5.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARANER,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BABACAR,0.0,0.0,6.0,10.0,0.0,10.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.5,0.0,9.5,0.0,4.5,9.5,0.0,0.0,0.0,0.0,6.0,10.0,9.5,5.5,13.5,4.5,5.5,10.0,5.0,6.5,0.0
CRISTOFORO,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,-0.5,0.0,5.5,5.0,4.5,6.0,0.0
FELIPE MELO,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURGIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,6.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,6.0,9.5,0.0,5.0,0.0
LOCATELLI M,0.0,0.0,6.0,6.0,6.0,10.0,5.0,10.0,5.5,6.0,5.5,6.0,6.0,4.5,5.0,0.0,5.5,6.0,5.5,0.0,4.5,0.0,5.5,0.0,0.0,6.5,0.0,6.5,5.0,6.0,6.0,0.0,6.5,0.0,0.0,0.0,5.5,0.0
STRINIC,0.0,0.0,5.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,7.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,6.5,7.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
GONZALEZ G,0.0,0.0,6.0,0.0,6.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,5.5,5.0,6.0,6.5,0.0,5.0,0.0,0.0,5.0,0.0,4.5,9.0,4.0,0.0,4.0,6.0,5.0,0.0,5.5,5.5,0.0
DE ZERBI,0.0,0.0,6.5,7.0,6.0,6.5,5.0,5.0,5.5,4.5,6.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEREIRA P,0.0,0.0,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,6.5,5.0,0.0,0.0,5.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIROLA,0.0,0.0,6.0,0.0,7.5,5.5,6.5,5.5,3.5,5.5,4.5,0.0,0.0,0.0,6.5,6.0,5.0,6.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,6.0,5.0,0.0,0.0,7.5,7.5,6.0,0.0
BARRECA,0.0,0.0,6.0,6.5,7.0,6.5,5.5,5.5,6.0,5.5,6.0,0.0,7.5,4.5,5.0,4.0,6.5,6.0,6.5,5.0,8.0,6.5,6.0,5.0,6.0,6.5,5.5,0.0,0.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0
ZAPPACOSTA,0.0,0.0,6.0,6.5,6.5,6.0,6.5,7.0,5.0,0.0,6.5,6.0,6.0,6.5,6.5,5.0,6.0,6.5,5.5,5.0,0.0,0.0,0.0,7.0,5.5,6.0,0.0,7.0,7.0,8.0,6.0,9.5,6.0,5.5,5.0,0.0,0.0,0.0
LOMBARDO,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0
WAGUE,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,6.0,5.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PISACANE,0.0,0.0,5.0,0.0,6.0,6.0,5.5,5.0,0.0,5.5,5.5,0.0,5.5,6.0,5.5,6.0,5.0,6.0,0.0,5.0,5.5,5.0,6.0,6.0,6.5,4.5,6.0,6.5,6.5,4.5,0.0,0.0,6.5,4.0,6.0,3.5,10.5,0.0
BITTANTE,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
